opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Spain,2024-06-24T19:00:00.000Z,Düsseldorf Arena,Glenn Nyberg,"46,586",EURO Grp. B Round 3,66.0,41.0,0.48,10,4,0.0,0.0,340,84.0,6,2,3.0,3.0,0.0,4.0,6.0,0.24,0.24,0.48,0.84,407,212.0,128.0,21.0,45.0,2.0,15.0,18.0,1,2.0,0.0,9.0,53.0,13.0,3.0,24.0,2.0,51.0,44.0,62.0,7.0,32.0,12.0,60.0,1897,https://www.fotmob.com/en-GB/matches/spain-vs-albania/2bgvtg#4043848,Albania,8.0,59.0,11.0,1.51,16.0,3.0,2.0,1.0,518,90.0,15.0,6.0,9.0,4.0,0.0,12.0,4.0,1.33,0.18,1.51,1.34,577,246.0,272.0,31.0,69.0,7.0,30.0,12.0,31.0,2.0,1.0,0.0,12.0,75.0,5.0,3.0,20.0,4.0,42.0,27.0,38.0,15.0,68.0,6.0,33.0
Albania,2024-06-24T19:00:00.000Z,Düsseldorf Arena,Glenn Nyberg,"46,586",EURO Grp. B Round 3,8.0,59.0,1.51,16,3,2.0,1.0,518,90.0,15,6,9.0,4.0,0.0,12.0,4.0,1.33,0.18,1.51,1.34,577,246.0,272.0,31.0,69.0,7.0,30.0,12.0,2,1.0,0.0,12.0,75.0,5.0,3.0,20.0,4.0,42.0,27.0,38.0,15.0,68.0,6.0,33.0,1897,https://www.fotmob.com/en-GB/matches/spain-vs-albania/2bgvtg#4043848,Spain,66.0,41.0,31.0,0.48,10.0,4.0,0.0,0.0,340,84.0,6.0,2.0,3.0,3.0,0.0,4.0,6.0,0.24,0.24,0.48,0.84,407,212.0,128.0,21.0,45.0,2.0,15.0,18.0,11.0,1.0,2.0,0.0,9.0,53.0,13.0,3.0,24.0,2.0,51.0,44.0,62.0,7.0,32.0,12.0,60.0
Italy,2024-06-24T19:00:00.000Z,Leipzig Stadium,Danny Desmond Makkelie,"38,322",EURO Grp. B Round 3,9.0,47.0,1.49,6,4,3.0,2.0,445,88.0,18,2,0.0,2.0,0.0,4.0,2.0,0.7,0.0,0.7,2.47,504,246.0,199.0,20.0,49.0,2.0,17.0,12.0,0,6.0,0.0,12.0,80.0,14.0,7.0,28.0,2.0,32.0,29.0,46.0,3.0,20.0,9.0,69.0,1898,https://www.fotmob.com/en-GB/matches/italy-vs-croatia/2sch8w#4043847,Croatia,10.0,53.0,21.0,0.9,12.0,3.0,3.0,2.0,490,86.0,6.0,11.0,2.0,7.0,0.0,10.0,2.0,0.33,0.57,0.9,1.47,569,261.0,229.0,32.0,62.0,6.0,25.0,20.0,26.0,2.0,2.0,0.0,4.0,31.0,1.0,1.0,13.0,3.0,46.0,34.0,54.0,12.0,80.0,5.0,50.0
Croatia,2024-06-24T19:00:00.000Z,Leipzig Stadium,Danny Desmond Makkelie,"38,322",EURO Grp. B Round 3,10.0,53.0,0.9,12,3,3.0,2.0,490,86.0,6,11,2.0,7.0,0.0,10.0,2.0,0.33,0.57,0.9,1.47,569,261.0,229.0,32.0,62.0,6.0,25.0,20.0,2,2.0,0.0,4.0,31.0,1.0,1.0,13.0,3.0,46.0,34.0,54.0,12.0,80.0,5.0,50.0,1898,https://www.fotmob.com/en-GB/matches/italy-vs-croatia/2sch8w#4043847,Italy,9.0,47.0,26.0,1.49,6.0,4.0,3.0,2.0,445,88.0,18.0,2.0,0.0,2.0,0.0,4.0,2.0,0.7,0.0,0.7,2.47,504,246.0,199.0,20.0,49.0,2.0,17.0,12.0,21.0,0.0,6.0,0.0,12.0,80.0,14.0,7.0,28.0,2.0,32.0,29.0,46.0,3.0,20.0,9.0,69.0
Poland,2024-06-25T16:00:00.000Z,BVB Stadion Dortmund,Marco Guida,"59,728",EURO Grp. D Round 3,2.0,58.0,2.32,19,8,5.0,4.0,481,88.0,12,11,3.0,8.0,0.0,12.0,7.0,1.3,0.23,1.54,3.4,548,180.0,301.0,21.0,58.0,6.0,30.0,14.0,1,1.0,0.0,15.0,88.0,6.0,2.0,12.0,2.0,55.0,45.0,54.0,10.0,77.0,14.0,58.0,1899,https://www.fotmob.com/en-GB/matches/france-vs-poland/1xm2si#4043860,France,26.0,42.0,57.0,1.16,10.0,3.0,2.0,1.0,343,85.0,15.0,3.0,5.0,2.0,0.0,5.0,5.0,0.24,0.14,0.38,1.28,405,238.0,105.0,14.0,45.0,2.0,20.0,12.0,8.0,0.0,3.0,0.0,10.0,53.0,10.0,8.0,31.0,7.0,41.0,38.0,46.0,3.0,23.0,7.0,54.0
France,2024-06-25T16:00:00.000Z,BVB Stadion Dortmund,Marco Guida,"59,728",EURO Grp. D Round 3,26.0,42.0,1.16,10,3,2.0,1.0,343,85.0,15,3,5.0,2.0,0.0,5.0,5.0,0.24,0.14,0.38,1.28,405,238.0,105.0,14.0,45.0,2.0,20.0,12.0,0,3.0,0.0,10.0,53.0,10.0,8.0,31.0,7.0,41.0,38.0,46.0,3.0,23.0,7.0,54.0,1899,https://www.fotmob.com/en-GB/matches/france-vs-poland/1xm2si#4043860,Poland,2.0,58.0,8.0,2.32,19.0,8.0,5.0,4.0,481,88.0,12.0,11.0,3.0,8.0,0.0,12.0,7.0,1.3,0.23,1.54,3.4,548,180.0,301.0,21.0,58.0,6.0,30.0,14.0,57.0,1.0,1.0,0.0,15.0,88.0,6.0,2.0,12.0,2.0,55.0,45.0,54.0,10.0,77.0,14.0,58.0
Austria,2024-06-25T16:00:00.000Z,Olympiastadion Berlin,Ivan Kružliak,"68,363",EURO Grp. D Round 3,7.0,52.0,1.73,11,2,4.0,3.0,358,84.0,10,5,6.0,3.0,1.0,9.0,2.0,1.5,0.23,1.73,1.33,428,204.0,154.0,17.0,52.0,5.0,22.0,26.0,1,0.0,0.0,13.0,72.0,4.0,3.0,5.0,3.0,58.0,42.0,52.0,16.0,62.0,9.0,36.0,1900,https://www.fotmob.com/en-GB/matches/netherlands-vs-austria/1unpzh#4043859,Netherlands,25.0,48.0,21.0,0.95,9.0,5.0,2.0,1.0,317,78.0,16.0,2.0,1.0,3.0,0.0,5.0,4.0,0.31,0.63,0.95,1.98,404,181.0,136.0,33.0,49.0,3.0,38.0,16.0,15.0,1.0,3.0,0.0,16.0,70.0,10.0,3.0,14.0,0.0,49.0,39.0,48.0,10.0,38.0,7.0,70.0
Netherlands,2024-06-25T16:00:00.000Z,Olympiastadion Berlin,Ivan Kružliak,"68,363",EURO Grp. D Round 3,25.0,48.0,0.95,9,5,2.0,1.0,317,78.0,16,2,1.0,3.0,0.0,5.0,4.0,0.31,0.63,0.95,1.98,404,181.0,136.0,33.0,49.0,3.0,38.0,16.0,1,3.0,0.0,16.0,70.0,10.0,3.0,14.0,0.0,49.0,39.0,48.0,10.0,38.0,7.0,70.0,1900,https://www.fotmob.com/en-GB/matches/netherlands-vs-austria/1unpzh#4043859,Austria,7.0,52.0,15.0,1.73,11.0,2.0,4.0,3.0,358,84.0,10.0,5.0,6.0,3.0,1.0,9.0,2.0,1.5,0.23,1.73,1.33,428,204.0,154.0,17.0,52.0,5.0,22.0,26.0,21.0,1.0,0.0,0.0,13.0,72.0,4.0,3.0,5.0,3.0,58.0,42.0,52.0,16.0,62.0,9.0,36.0
Serbia,2024-06-25T19:00:00.000Z,Fußball Arena München,François Letexier,"64,288",EURO Grp. C Round 3,21.0,53.0,0.67,10,3,1.0,1.0,474,84.0,11,8,5.0,2.0,0.0,6.0,4.0,0.58,0.09,0.67,0.44,562,261.0,213.0,25.0,45.0,3.0,14.0,15.0,0,2.0,0.0,5.0,50.0,10.0,1.0,20.0,1.0,43.0,17.0,40.0,26.0,55.0,3.0,30.0,1901,https://www.fotmob.com/en-GB/matches/serbia-vs-denmark/28huzc#4043854,Denmark,32.0,47.0,19.0,0.29,5.0,1.0,0.0,0.0,400,82.0,5.0,2.0,3.0,1.0,0.0,4.0,1.0,0.29,0.0,0.29,0.08,488,264.0,136.0,30.0,44.0,7.0,39.0,17.0,10.0,3.0,2.0,0.0,7.0,50.0,8.0,2.0,25.0,3.0,46.0,25.0,60.0,21.0,45.0,2.0,33.0
Denmark,2024-06-25T19:00:00.000Z,Fußball Arena München,François Letexier,"64,288",EURO Grp. C Round 3,32.0,47.0,0.29,5,1,0.0,0.0,400,82.0,5,2,3.0,1.0,0.0,4.0,1.0,0.29,0.0,0.29,0.08,488,264.0,136.0,30.0,44.0,7.0,39.0,17.0,3,2.0,0.0,7.0,50.0,8.0,2.0,25.0,3.0,46.0,25.0,60.0,21.0,45.0,2.0,33.0,1901,https://www.fotmob.com/en-GB/matches/serbia-vs-denmark/28huzc#4043854,Serbia,21.0,53.0,10.0,0.67,10.0,3.0,1.0,1.0,474,84.0,11.0,8.0,5.0,2.0,0.0,6.0,4.0,0.58,0.09,0.67,0.44,562,261.0,213.0,25.0,45.0,3.0,14.0,15.0,19.0,0.0,2.0,0.0,5.0,50.0,10.0,1.0,20.0,1.0,43.0,17.0,40.0,26.0,55.0,3.0,30.0
Slovenia,2024-06-25T19:00:00.000Z,Cologne Stadium,Clément Turpin,"41,536",EURO Grp. C Round 3,5.0,73.0,0.8,12,4,1.0,1.0,682,91.0,11,6,4.0,4.0,0.0,6.0,6.0,0.68,0.12,0.8,0.56,746,288.0,394.0,31.0,70.0,8.0,44.0,17.0,2,3.0,0.0,3.0,60.0,3.0,1.0,5.0,1.0,26.0,19.0,40.0,7.0,54.0,5.0,36.0,1902,https://www.fotmob.com/en-GB/matches/slovenia-vs-england/1op28w#4043853,England,57.0,27.0,28.0,0.15,4.0,1.0,0.0,0.0,203,74.0,9.0,0.0,2.0,1.0,0.0,1.0,3.0,0.15,0.0,0.15,0.09,275,100.0,103.0,13.0,30.0,1.0,25.0,12.0,6.0,0.0,2.0,0.0,10.0,67.0,4.0,4.0,24.0,3.0,35.0,29.0,60.0,6.0,46.0,4.0,67.0
England,2024-06-25T19:00:00.000Z,Cologne Stadium,Clément Turpin,"41,536",EURO Grp. C Round 3,57.0,27.0,0.15,4,1,0.0,0.0,203,74.0,9,0,2.0,1.0,0.0,1.0,3.0,0.15,0.0,0.15,0.09,275,100.0,103.0,13.0,30.0,1.0,25.0,12.0,0,2.0,0.0,10.0,67.0,4.0,4.0,24.0,3.0,35.0,29.0,60.0,6.0,46.0,4.0,67.0,1902,https://www.fotmob.com/en-GB/matches/slovenia-vs-england/1op28w#4043853,Slovenia,5.0,73.0,6.0,0.8,12.0,4.0,1.0,1.0,682,91.0,11.0,6.0,4.0,4.0,0.0,6.0,6.0,0.68,0.12,0.8,0.56,746,288.0,394.0,31.0,70.0,8.0,44.0,17.0,28.0,2.0,3.0,0.0,3.0,60.0,3.0,1.0,5.0,1.0,26.0,19.0,40.0,7.0,54.0,5.0,36.0
Georgia,2024-06-18T16:00:00.000Z,BVB Stadion Dortmund,Facundo Raúl Tello Figueroa,"59,127",EURO Grp. F Round 1,42.0,56.0,3.01,22,8,5.0,4.0,511,89.0,10,5,7.0,7.0,1.0,11.0,11.0,2.66,0.35,3.01,3.06,573,158.0,353.0,13.0,54.0,4.0,24.0,14.0,2,2.0,0.0,15.0,83.0,6.0,4.0,18.0,3.0,47.0,28.0,42.0,19.0,59.0,3.0,18.0,1903,https://www.fotmob.com/en-GB/matches/turkiye-vs-georgia/1trr9g#4043868,Turkiye,74.0,44.0,24.0,1.37,14.0,5.0,5.0,4.0,379,86.0,7.0,5.0,6.0,3.0,2.0,11.0,3.0,1.31,0.06,1.37,1.13,441,224.0,155.0,21.0,46.0,6.0,30.0,18.0,22.0,1.0,1.0,0.0,16.0,70.0,8.0,7.0,27.0,5.0,52.0,39.0,58.0,13.0,41.0,6.0,30.0
Turkiye,2024-06-18T16:00:00.000Z,BVB Stadion Dortmund,Facundo Raúl Tello Figueroa,"59,127",EURO Grp. F Round 1,74.0,44.0,1.37,14,5,5.0,4.0,379,86.0,7,5,6.0,3.0,2.0,11.0,3.0,1.31,0.06,1.37,1.13,441,224.0,155.0,21.0,46.0,6.0,30.0,18.0,1,1.0,0.0,16.0,70.0,8.0,7.0,27.0,5.0,52.0,39.0,58.0,13.0,41.0,6.0,30.0,1903,https://www.fotmob.com/en-GB/matches/turkiye-vs-georgia/1trr9g#4043868,Georgia,42.0,56.0,22.0,3.01,22.0,8.0,5.0,4.0,511,89.0,10.0,5.0,7.0,7.0,1.0,11.0,11.0,2.66,0.35,3.01,3.06,573,158.0,353.0,13.0,54.0,4.0,24.0,14.0,24.0,2.0,2.0,0.0,15.0,83.0,6.0,4.0,18.0,3.0,47.0,28.0,42.0,19.0,59.0,3.0,18.0
Czechia,2024-06-18T19:00:00.000Z,Leipzig Stadium,Marco Guida,"38,421",EURO Grp. F Round 1,6.0,73.0,1.85,19,8,4.0,3.0,618,88.0,6,13,4.0,7.0,0.0,10.0,9.0,1.79,0.06,1.85,2.28,704,228.0,390.0,28.0,61.0,4.0,14.0,17.0,3,2.0,0.0,8.0,80.0,4.0,2.0,7.0,0.0,50.0,26.0,51.0,24.0,62.0,10.0,50.0,1904,https://www.fotmob.com/en-GB/matches/portugal-vs-czechia/2clm39#4043867,Portugal,34.0,27.0,35.0,0.43,5.0,1.0,0.0,0.0,169,66.0,9.0,0.0,2.0,2.0,0.0,3.0,2.0,0.3,0.12,0.43,0.34,257,91.0,78.0,12.0,24.0,1.0,13.0,12.0,8.0,1.0,1.0,0.0,10.0,63.0,11.0,7.0,31.0,7.0,40.0,25.0,49.0,15.0,38.0,4.0,40.0
Portugal,2024-06-18T19:00:00.000Z,Leipzig Stadium,Marco Guida,"38,421",EURO Grp. F Round 1,34.0,27.0,0.43,5,1,0.0,0.0,169,66.0,9,0,2.0,2.0,0.0,3.0,2.0,0.3,0.12,0.43,0.34,257,91.0,78.0,12.0,24.0,1.0,13.0,12.0,1,1.0,0.0,10.0,63.0,11.0,7.0,31.0,7.0,40.0,25.0,49.0,15.0,38.0,4.0,40.0,1904,https://www.fotmob.com/en-GB/matches/portugal-vs-czechia/2clm39#4043867,Czechia,6.0,73.0,8.0,1.85,19.0,8.0,4.0,3.0,618,88.0,6.0,13.0,4.0,7.0,0.0,10.0,9.0,1.79,0.06,1.85,2.28,704,228.0,390.0,28.0,61.0,4.0,14.0,17.0,35.0,3.0,2.0,0.0,8.0,80.0,4.0,2.0,7.0,0.0,50.0,26.0,51.0,24.0,62.0,10.0,50.0
Albania,2024-06-19T13:00:00.000Z,Volksparkstadion,François Letexier,"46,784",EURO Grp. B Round 2,9.0,67.0,2.68,22,10,5.0,4.0,572,90.0,15,3,7.0,5.0,0.0,15.0,7.0,2.01,0.68,2.68,2.92,634,154.0,418.0,12.0,41.0,9.0,31.0,14.0,0,1.0,0.0,12.0,71.0,14.0,6.0,7.0,5.0,64.0,44.0,61.0,20.0,71.0,16.0,76.0,1905,https://www.fotmob.com/en-GB/matches/albania-vs-croatia/3d87bd#4043845,Croatia,66.0,33.0,36.0,1.46,15.0,7.0,4.0,2.0,247,79.0,11.0,1.0,2.0,6.0,0.0,9.0,6.0,1.43,0.03,1.46,2.43,311,147.0,100.0,29.0,48.0,4.0,33.0,8.0,19.0,4.0,3.0,0.0,7.0,64.0,9.0,6.0,26.0,8.0,36.0,28.0,39.0,8.0,29.0,3.0,33.0
Croatia,2024-06-19T13:00:00.000Z,Volksparkstadion,François Letexier,"46,784",EURO Grp. B Round 2,66.0,33.0,1.46,15,7,4.0,2.0,247,79.0,11,1,2.0,6.0,0.0,9.0,6.0,1.43,0.03,1.46,2.43,311,147.0,100.0,29.0,48.0,4.0,33.0,8.0,4,3.0,0.0,7.0,64.0,9.0,6.0,26.0,8.0,36.0,28.0,39.0,8.0,29.0,3.0,33.0,1905,https://www.fotmob.com/en-GB/matches/albania-vs-croatia/3d87bd#4043845,Albania,9.0,67.0,19.0,2.68,22.0,10.0,5.0,4.0,572,90.0,15.0,3.0,7.0,5.0,0.0,15.0,7.0,2.01,0.68,2.68,2.92,634,154.0,418.0,12.0,41.0,9.0,31.0,14.0,36.0,0.0,1.0,0.0,12.0,71.0,14.0,6.0,7.0,5.0,64.0,44.0,61.0,20.0,71.0,16.0,76.0
Hungary,2024-06-19T16:00:00.000Z,Stuttgart Arena,Danny Desmond Makkelie,"54,000",EURO Grp. A Round 2,16.0,70.0,1.4,19,7,3.0,1.0,668,93.0,12,11,5.0,7.0,0.0,11.0,8.0,1.22,0.17,1.4,3.01,718,218.0,450.0,22.0,73.0,4.0,15.0,12.0,0,2.0,0.0,11.0,65.0,6.0,4.0,20.0,3.0,42.0,31.0,52.0,11.0,48.0,4.0,40.0,1906,https://www.fotmob.com/en-GB/matches/hungary-vs-germany/2few02#4043840,Germany,27.0,30.0,36.0,1.18,11.0,4.0,4.0,4.0,248,81.0,10.0,7.0,4.0,3.0,0.0,7.0,4.0,0.64,0.54,1.18,1.16,308,177.0,71.0,16.0,39.0,1.0,7.0,12.0,16.0,1.0,2.0,0.0,6.0,46.0,5.0,6.0,31.0,5.0,41.0,29.0,48.0,12.0,52.0,4.0,25.0
Germany,2024-06-19T16:00:00.000Z,Stuttgart Arena,Danny Desmond Makkelie,"54,000",EURO Grp. A Round 2,27.0,30.0,1.18,11,4,4.0,4.0,248,81.0,10,7,4.0,3.0,0.0,7.0,4.0,0.64,0.54,1.18,1.16,308,177.0,71.0,16.0,39.0,1.0,7.0,12.0,1,2.0,0.0,6.0,46.0,5.0,6.0,31.0,5.0,41.0,29.0,48.0,12.0,52.0,4.0,25.0,1906,https://www.fotmob.com/en-GB/matches/hungary-vs-germany/2few02#4043840,Hungary,16.0,70.0,16.0,1.4,19.0,7.0,3.0,1.0,668,93.0,12.0,11.0,5.0,7.0,0.0,11.0,8.0,1.22,0.17,1.4,3.01,718,218.0,450.0,22.0,73.0,4.0,15.0,12.0,36.0,0.0,2.0,0.0,11.0,65.0,6.0,4.0,20.0,3.0,42.0,31.0,52.0,11.0,48.0,4.0,40.0
Switzerland,2024-06-19T19:00:00.000Z,Cologne Stadium,Ivan Kružliak,"42,711",EURO Grp. A Round 2,39.0,48.0,0.76,12,3,2.0,2.0,287,77.0,11,5,5.0,4.0,1.0,9.0,3.0,0.36,0.4,0.76,1.22,374,169.0,118.0,23.0,40.0,9.0,39.0,24.0,0,3.0,0.0,5.0,63.0,2.0,1.0,18.0,3.0,46.0,21.0,46.0,25.0,66.0,2.0,67.0,1907,https://www.fotmob.com/en-GB/matches/switzerland-vs-scotland/1wx88q#4043839,Scotland,19.0,52.0,25.0,1.13,11.0,4.0,2.0,2.0,344,82.0,11.0,8.0,6.0,1.0,0.0,9.0,2.0,0.94,0.19,1.13,0.83,420,198.0,146.0,29.0,52.0,2.0,13.0,22.0,17.0,5.0,2.0,0.0,5.0,56.0,8.0,3.0,24.0,2.0,38.0,25.0,54.0,13.0,34.0,5.0,56.0
Scotland,2024-06-19T19:00:00.000Z,Cologne Stadium,Ivan Kružliak,"42,711",EURO Grp. A Round 2,19.0,52.0,1.13,11,4,2.0,2.0,344,82.0,11,8,6.0,1.0,0.0,9.0,2.0,0.94,0.19,1.13,0.83,420,198.0,146.0,29.0,52.0,2.0,13.0,22.0,5,2.0,0.0,5.0,56.0,8.0,3.0,24.0,2.0,38.0,25.0,54.0,13.0,34.0,5.0,56.0,1907,https://www.fotmob.com/en-GB/matches/switzerland-vs-scotland/1wx88q#4043839,Switzerland,39.0,48.0,17.0,0.76,12.0,3.0,2.0,2.0,287,77.0,11.0,5.0,5.0,4.0,1.0,9.0,3.0,0.36,0.4,0.76,1.22,374,169.0,118.0,23.0,40.0,9.0,39.0,24.0,25.0,0.0,3.0,0.0,5.0,63.0,2.0,1.0,18.0,3.0,46.0,21.0,46.0,25.0,66.0,2.0,67.0
Serbia,2024-06-20T13:00:00.000Z,Fußball Arena München,István Kovács,"63,028",EURO Grp. C Round 2,57.0,39.0,1.37,11,4,2.0,1.0,269,78.0,13,4,4.0,3.0,1.0,6.0,5.0,1.35,0.03,1.37,1.22,346,129.0,140.0,24.0,44.0,4.0,25.0,17.0,0,2.0,0.0,13.0,68.0,6.0,8.0,36.0,3.0,54.0,34.0,47.0,20.0,51.0,7.0,37.0,1908,https://www.fotmob.com/en-GB/matches/slovenia-vs-serbia/1maem9#4043852,Slovenia,32.0,61.0,16.0,1.64,15.0,4.0,3.0,3.0,462,88.0,8.0,9.0,3.0,8.0,1.0,11.0,4.0,1.2,0.44,1.64,1.8,527,243.0,219.0,25.0,54.0,9.0,27.0,18.0,24.0,0.0,4.0,0.0,10.0,59.0,5.0,3.0,15.0,3.0,57.0,38.0,53.0,19.0,49.0,8.0,47.0
Slovenia,2024-06-20T13:00:00.000Z,Fußball Arena München,István Kovács,"63,028",EURO Grp. C Round 2,32.0,61.0,1.64,15,4,3.0,3.0,462,88.0,8,9,3.0,8.0,1.0,11.0,4.0,1.2,0.44,1.64,1.8,527,243.0,219.0,25.0,54.0,9.0,27.0,18.0,0,4.0,0.0,10.0,59.0,5.0,3.0,15.0,3.0,57.0,38.0,53.0,19.0,49.0,8.0,47.0,1908,https://www.fotmob.com/en-GB/matches/slovenia-vs-serbia/1maem9#4043852,Serbia,57.0,39.0,24.0,1.37,11.0,4.0,2.0,1.0,269,78.0,13.0,4.0,4.0,3.0,1.0,6.0,5.0,1.35,0.03,1.37,1.22,346,129.0,140.0,24.0,44.0,4.0,25.0,17.0,16.0,0.0,2.0,0.0,13.0,68.0,6.0,8.0,36.0,3.0,54.0,34.0,47.0,20.0,51.0,7.0,37.0
England,2024-06-20T16:00:00.000Z,Frankfurt Arena,Artur Manuel Ribeiro Soares Dias,"46,177",EURO Grp. C Round 2,21.0,51.0,0.82,16,7,1.0,1.0,476,87.0,13,4,4.0,5.0,0.0,6.0,10.0,0.38,0.43,0.82,0.79,548,237.0,239.0,17.0,52.0,5.0,31.0,11.0,4,3.0,0.0,12.0,67.0,11.0,1.0,11.0,3.0,45.0,26.0,43.0,19.0,59.0,4.0,50.0,1909,https://www.fotmob.com/en-GB/matches/denmark-vs-england/2bbjgw#4043851,Denmark,5.0,49.0,21.0,0.87,12.0,4.0,4.0,3.0,455,86.0,5.0,2.0,7.0,1.0,1.0,7.0,5.0,0.84,0.03,0.87,1.64,528,257.0,198.0,30.0,56.0,2.0,22.0,18.0,13.0,0.0,1.0,0.0,7.0,70.0,7.0,5.0,16.0,6.0,47.0,34.0,57.0,13.0,41.0,11.0,52.0
Denmark,2024-06-20T16:00:00.000Z,Frankfurt Arena,Artur Manuel Ribeiro Soares Dias,"46,177",EURO Grp. C Round 2,5.0,49.0,0.87,12,4,4.0,3.0,455,86.0,5,2,7.0,1.0,1.0,7.0,5.0,0.84,0.03,0.87,1.64,528,257.0,198.0,30.0,56.0,2.0,22.0,18.0,0,1.0,0.0,7.0,70.0,7.0,5.0,16.0,6.0,47.0,34.0,57.0,13.0,41.0,11.0,52.0,1909,https://www.fotmob.com/en-GB/matches/denmark-vs-england/2bbjgw#4043851,England,21.0,51.0,13.0,0.82,16.0,7.0,1.0,1.0,476,87.0,13.0,4.0,4.0,5.0,0.0,6.0,10.0,0.38,0.43,0.82,0.79,548,237.0,239.0,17.0,52.0,5.0,31.0,11.0,21.0,4.0,3.0,0.0,12.0,67.0,11.0,1.0,11.0,3.0,45.0,26.0,43.0,19.0,59.0,4.0,50.0
Italy,2024-06-20T19:00:00.000Z,Arena AufSchalke,Slavko Vinčić,"49,528",EURO Grp. B Round 2,8.0,57.0,2.02,20,9,6.0,6.0,537,91.0,17,5,8.0,3.0,2.0,11.0,9.0,1.81,0.21,2.02,2.1,590,226.0,311.0,22.0,52.0,5.0,29.0,9.0,0,3.0,0.0,8.0,50.0,9.0,0.0,11.0,1.0,53.0,44.0,47.0,9.0,45.0,14.0,44.0,1910,https://www.fotmob.com/en-GB/matches/spain-vs-italy/1ub88q#4043846,Spain,10.0,43.0,28.0,0.16,4.0,1.0,1.0,1.0,364,83.0,14.0,2.0,3.0,0.0,0.0,3.0,1.0,0.03,0.13,0.16,0.08,440,233.0,131.0,18.0,51.0,4.0,33.0,12.0,12.0,0.0,2.0,0.0,16.0,50.0,9.0,4.0,15.0,8.0,61.0,50.0,53.0,11.0,55.0,2.0,33.0
Spain,2024-06-20T19:00:00.000Z,Arena AufSchalke,Slavko Vinčić,"49,528",EURO Grp. B Round 2,10.0,43.0,0.16,4,1,1.0,1.0,364,83.0,14,2,3.0,0.0,0.0,3.0,1.0,0.03,0.13,0.16,0.08,440,233.0,131.0,18.0,51.0,4.0,33.0,12.0,0,2.0,0.0,16.0,50.0,9.0,4.0,15.0,8.0,61.0,50.0,53.0,11.0,55.0,2.0,33.0,1910,https://www.fotmob.com/en-GB/matches/spain-vs-italy/1ub88q#4043846,Italy,8.0,57.0,12.0,2.02,20.0,9.0,6.0,6.0,537,91.0,17.0,5.0,8.0,3.0,2.0,11.0,9.0,1.81,0.21,2.02,2.1,590,226.0,311.0,22.0,52.0,5.0,29.0,9.0,28.0,0.0,3.0,0.0,8.0,50.0,9.0,0.0,11.0,1.0,53.0,44.0,47.0,9.0,45.0,14.0,44.0
Ukraine,2024-06-21T13:00:00.000Z,Düsseldorf Arena,Michael Oliver,"43,910",EURO Grp. E Round 2,45.0,56.0,0.86,14,5,2.0,1.0,480,90.0,9,4,4.0,5.0,0.0,7.0,7.0,0.41,0.45,0.86,2.33,534,270.0,210.0,15.0,38.0,4.0,21.0,22.0,2,0.0,0.0,8.0,89.0,5.0,5.0,15.0,3.0,37.0,31.0,48.0,6.0,35.0,10.0,53.0,1911,https://www.fotmob.com/en-GB/matches/ukraine-vs-slovakia/1wx88p#4043863,Slovakia,24.0,44.0,17.0,1.51,13.0,5.0,3.0,1.0,368,88.0,12.0,4.0,3.0,5.0,1.0,9.0,4.0,1.08,0.43,1.51,1.76,419,243.0,125.0,23.0,49.0,3.0,18.0,14.0,24.0,5.0,1.0,0.0,11.0,58.0,8.0,5.0,19.0,4.0,44.0,33.0,52.0,11.0,65.0,5.0,63.0
