opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Ecuador,2024-07-01T00:00:00.000Z,State Farm Stadium,Mario Alberto Escobar Toca,"62,565",Copa America Grp. B Round 3,15,60,1.01,20,4,2,2,318,80,16,5,7,9,1,10,10,0.74,0.27,1.01,0.34,396,157,161,17,38,7,28,21,2,5,0,11,41,9,2,23,3,81,50,50,31,67,11,39,1073,https://www.fotmob.com/en-GB/matches/ecuador-vs-mexico/1hlgxf#4377180,Mexico,30,40,39,0.40,9,3,0,0,199,72,12,2,3,3,0,4,5,0.13,0.27,0.40,0.48,276,119,80,22,33,3,27,22,19,2,2,0,17,61,7,7,37,4,65,50,50,15,33,6,23
Mexico,2024-07-01T00:00:00.000Z,State Farm Stadium,Mario Alberto Escobar Toca,"62,565",Copa America Grp. B Round 3,30,40,0.40,9,3,0,0,199,72,12,2,3,3,0,4,5,0.13,0.27,0.40,0.48,276,119,80,22,33,3,27,22,2,2,0,17,61,7,7,37,4,65,50,50,15,33,6,23,1073,https://www.fotmob.com/en-GB/matches/ecuador-vs-mexico/1hlgxf#4377180,Ecuador,15,60,19,1.01,20,4,2,2,318,80,16,5,7,9,1,10,10,0.74,0.27,1.01,0.34,396,157,161,17,38,7,28,21,39,2,5,0,11,41,9,2,23,3,81,50,50,31,67,11,39
Panama,2024-07-02T01:00:00.000Z,Inter&Co Stadium,Edina Alves Batista,"16,129",Copa America Grp. C Round 3,84,51,0.72,7,4,2,1,373,83,17,2,2,1,0,5,2,0.72,0.00,0.72,0.94,447,260,113,21,44,2,33,17,4,2,0,10,67,8,2,21,3,44,28,38,16,55,6,55,1074,https://www.fotmob.com/en-GB/matches/bolivia-vs-panama/14w19a#4377208,Bolivia,43,49,11,1.23,13,6,2,1,336,82,8,1,5,2,0,10,3,1.20,0.03,1.23,2.14,409,180,156,39,57,3,16,17,24,0,1,0,10,67,10,2,12,2,58,45,62,13,45,14,82
Bolivia,2024-07-02T01:00:00.000Z,Inter&Co Stadium,Edina Alves Batista,"16,129",Copa America Grp. C Round 3,43,49,1.23,13,6,2,1,336,82,8,1,5,2,0,10,3,1.20,0.03,1.23,2.14,409,180,156,39,57,3,16,17,0,1,0,10,67,10,2,12,2,58,45,62,13,45,14,82,1074,https://www.fotmob.com/en-GB/matches/bolivia-vs-panama/14w19a#4377208,Panama,84,51,24,0.72,7,4,2,1,373,83,17,2,2,1,0,5,2,0.72,0.00,0.72,0.94,447,260,113,21,44,2,33,17,11,4,2,0,10,67,8,2,21,3,44,28,38,16,55,6,55
Uruguay,2024-07-02T01:00:00.000Z,Arrowhead Stadium,Kevin Paolo Ortega Pimentel,"55,460",Copa America Grp. C Round 3,11,50,0.49,8,3,1,1,230,73,12,2,2,3,0,5,3,0.43,0.06,0.49,0.18,314,121,109,14,29,0,0,41,1,2,0,6,40,6,2,20,4,48,34,47,14,45,9,50,1075,https://www.fotmob.com/en-GB/matches/uruguay-vs-usa/1al6h8#4377209,USA,14,50,17,1.53,12,5,3,2,227,72,12,3,5,2,0,8,4,0.37,1.17,1.53,1.35,315,125,102,24,38,5,29,19,17,0,1,0,13,68,11,4,20,2,56,39,53,17,55,8,73
USA,2024-07-02T01:00:00.000Z,Arrowhead Stadium,Kevin Paolo Ortega Pimentel,"55,460",Copa America Grp. C Round 3,14,50,1.53,12,5,3,2,227,72,12,3,5,2,0,8,4,0.37,1.17,1.53,1.35,315,125,102,24,38,5,29,19,0,1,0,13,68,11,4,20,2,56,39,53,17,55,8,73,1075,https://www.fotmob.com/en-GB/matches/uruguay-vs-usa/1al6h8#4377209,Uruguay,11,50,17,0.49,8,3,1,1,230,73,12,2,2,3,0,5,3,0.43,0.06,0.49,0.18,314,121,109,14,29,0,0,41,17,1,2,0,6,40,6,2,20,4,48,34,47,14,45,9,50
Luxembourg,2024-03-21T17:00:00.000Z,Boris Paichadze Dinamo Arena,José María Sánchez Martínez,"51,404",UEFA Nations League C EURO Semi-final 2022/2023,74,56,1.71,13,4,4,2,436,86,17,2,6,3,2,8,5,1.48,0.23,1.71,1.96,508,231,205,39,62,6,32,15,0,4,0,12,63,14,2,4,1,62,50,53,12,57,11,48,1689,https://www.fotmob.com/en-GB/matches/luxembourg-vs-georgia/1muumi#4366973,Georgia,85,44,17,0.19,5,1,0,0,335,83,21,0,2,2,0,2,3,0.19,0.00,0.19,0.08,403,220,115,25,49,1,17,13,5,2,7,1,16,80,9,3,10,2,53,44,47,9,43,9,43
Georgia,2024-03-21T17:00:00.000Z,Boris Paichadze Dinamo Arena,José María Sánchez Martínez,"51,404",UEFA Nations League C EURO Semi-final 2022/2023,85,44,0.19,5,1,0,0,335,83,21,0,2,2,0,2,3,0.19,0.00,0.19,0.08,403,220,115,25,49,1,17,13,2,7,1,16,80,9,3,10,2,53,44,47,9,43,9,43,1689,https://www.fotmob.com/en-GB/matches/luxembourg-vs-georgia/1muumi#4366973,Luxembourg,74,56,5,1.71,13,4,4,2,436,86,17,2,6,3,2,8,5,1.48,0.23,1.71,1.96,508,231,205,39,62,6,32,15,17,0,4,0,12,63,14,2,4,1,62,50,53,12,57,11,48
Ukraine,2024-03-21T19:45:00.000Z,Stadion Bilino Polje,Felix Zwayer,"10,992",UEFA Nations League B EURO Semi-final,75,34,0.89,7,2,2,2,164,61,14,2,5,0,0,7,0,0.30,0.59,0.89,0.11,271,92,72,21,31,3,33,24,0,4,0,7,47,7,4,26,1,54,39,56,15,54,6,67,1690,https://www.fotmob.com/en-GB/matches/ukraine-vs-bosnia-herzegovina/2c9nwa#4369676,Bosnia and Herzegovina,24,66,18,1.59,12,4,3,1,439,83,20,4,5,3,0,7,5,1.45,0.14,1.59,1.72,530,242,197,39,57,3,17,23,21,2,4,0,10,83,9,1,17,1,44,31,44,13,46,8,62
Bosnia and Herzegovina,2024-03-21T19:45:00.000Z,Stadion Bilino Polje,Felix Zwayer,"10,992",UEFA Nations League B EURO Semi-final,24,66,1.59,12,4,3,1,439,83,20,4,5,3,0,7,5,1.45,0.14,1.59,1.72,530,242,197,39,57,3,17,23,2,4,0,10,83,9,1,17,1,44,31,44,13,46,8,62,1690,https://www.fotmob.com/en-GB/matches/ukraine-vs-bosnia-herzegovina/2c9nwa#4369676,Ukraine,75,34,21,0.89,7,2,2,2,164,61,14,2,5,0,0,7,0,0.30,0.59,0.89,0.11,271,92,72,21,31,3,33,24,18,0,4,0,7,47,7,4,26,1,54,39,56,15,54,6,67
Kazakhstan,2024-03-21T19:45:00.000Z,OPAP Arena,Danny Desmond Makkelie,"25,200",UEFA Nations League C EURO Semi-final,51,64,3.87,21,10,6,2,431,87,10,8,7,4,1,15,6,2.45,0.63,3.08,4.57,496,254,177,27,53,5,23,18,2,1,0,9,60,10,7,14,2,57,36,50,21,75,8,44,1691,https://www.fotmob.com/en-GB/matches/greece-vs-kazakhstan/1rvrb9#4366974,Greece,109,36,31,0.71,14,2,1,1,207,74,13,5,5,7,1,5,9,0.63,0.08,0.71,0.18,280,105,102,17,40,4,31,21,8,0,4,0,14,70,6,4,19,6,43,36,50,7,25,6,40
Greece,2024-03-21T19:45:00.000Z,OPAP Arena,Danny Desmond Makkelie,"25,200",UEFA Nations League C EURO Semi-final,109,36,0.71,14,2,1,1,207,74,13,5,5,7,1,5,9,0.63,0.08,0.71,0.18,280,105,102,17,40,4,31,21,0,4,0,14,70,6,4,19,6,43,36,50,7,25,6,40,1691,https://www.fotmob.com/en-GB/matches/greece-vs-kazakhstan/1rvrb9#4366974,Kazakhstan,51,64,8,3.87,21,10,6,2,431,87,10,8,7,4,1,15,6,2.45,0.63,3.08,4.57,496,254,177,27,53,5,23,18,31,2,1,0,9,60,10,7,14,2,57,36,50,21,75,8,44
Iceland,2024-03-21T19:45:00.000Z,Szusza Ferenc Stadion,Anthony Taylor,"1,226",UEFA Nations League B EURO Semi-final,79,56,2.12,10,4,2,1,397,81,11,5,3,3,0,6,4,0.43,0.12,0.54,1.27,491,221,176,21,47,3,21,21,0,1,1,5,38,6,3,8,5,46,35,50,11,32,12,50,1692,https://www.fotmob.com/en-GB/matches/iceland-vs-israel/2f35an#4369677,Israel,70,44,21,2.60,15,9,3,1,300,78,13,6,3,3,0,10,5,1.96,0.63,2.60,2.57,383,144,156,18,35,4,36,16,17,1,0,0,10,50,11,2,16,3,58,35,50,23,68,5,50
Israel,2024-03-21T19:45:00.000Z,Szusza Ferenc Stadion,Anthony Taylor,"1,226",UEFA Nations League B EURO Semi-final,70,44,2.60,15,9,3,1,300,78,13,6,3,3,0,10,5,1.96,0.63,2.60,2.57,383,144,156,18,35,4,36,16,1,0,0,10,50,11,2,16,3,58,35,50,23,68,5,50,1692,https://www.fotmob.com/en-GB/matches/iceland-vs-israel/2f35an#4369677,Iceland,79,56,17,2.12,10,4,2,1,397,81,11,5,3,3,0,6,4,0.43,0.12,0.54,1.27,491,221,176,21,47,3,21,21,21,0,1,1,5,38,6,3,8,5,46,35,50,11,32,12,50
Estonia,2024-03-21T19:45:00.000Z,Stadion Narodowy,Slavko Vinčić,"53,868",UEFA Nations League A EURO Semi-final,26,85,2.76,25,10,5,2,658,92,6,17,7,8,1,14,11,2.30,0.46,2.76,3.79,718,145,513,15,68,8,18,21,1,1,0,4,80,8,0,9,0,42,19,54,23,61,7,88,1693,https://www.fotmob.com/en-GB/matches/estonia-vs-poland/2cbi8r#4369679,Poland,123,15,55,0.08,1,1,0,0,76,57,8,1,0,0,0,1,0,0.08,0.00,0.08,0.10,133,52,24,10,22,0,0,15,3,0,0,1,4,50,12,7,51,6,31,16,46,15,39,4,67
Poland,2024-03-21T19:45:00.000Z,Stadion Narodowy,Slavko Vinčić,"53,868",UEFA Nations League A EURO Semi-final,123,15,0.08,1,1,0,0,76,57,8,1,0,0,0,1,0,0.08,0.00,0.08,0.10,133,52,24,10,22,0,0,15,0,0,1,4,50,12,7,51,6,31,16,46,15,39,4,67,1693,https://www.fotmob.com/en-GB/matches/estonia-vs-poland/2cbi8r#4369679,Estonia,26,85,3,2.76,25,10,5,2,658,92,6,17,7,8,1,14,11,2.30,0.46,2.76,3.79,718,145,513,15,68,8,18,21,55,1,1,0,4,80,8,0,9,0,42,19,54,23,61,7,88
Finland,2024-03-21T19:45:00.000Z,Cardiff City Stadium,Istvan Kovacs,"32,162",UEFA Nations League A EURO Semi-final,29,41,3.07,15,10,5,2,318,84,16,2,5,0,0,11,4,1.74,1.33,3.07,4.63,379,214,104,17,41,4,57,15,5,4,0,10,63,7,3,17,1,42,32,52,10,63,6,43,1694,https://www.fotmob.com/en-GB/matches/wales-vs-finland/1jkaxe#4369678,Wales,63,59,23,1.45,9,2,3,2,478,87,12,3,3,4,0,8,1,1.45,0.00,1.45,1.08,549,286,192,13,32,4,44,19,27,0,3,0,8,80,8,0,8,6,35,29,48,6,38,5,38
Wales,2024-03-21T19:45:00.000Z,Cardiff City Stadium,Istvan Kovacs,"32,162",UEFA Nations League A EURO Semi-final,63,59,1.45,9,2,3,2,478,87,12,3,3,4,0,8,1,1.45,0.00,1.45,1.08,549,286,192,13,32,4,44,19,0,3,0,8,80,8,0,8,6,35,29,48,6,38,5,38,1694,https://www.fotmob.com/en-GB/matches/wales-vs-finland/1jkaxe#4369678,Finland,29,41,27,3.07,15,10,5,2,318,84,16,2,5,0,0,11,4,1.74,1.33,3.07,4.63,379,214,104,17,41,4,57,15,23,5,4,0,10,63,7,3,17,1,42,32,52,10,63,6,43
Greece,2024-03-26T17:00:00.000Z,Boris Paichadze Dinamo Arena,Szymon Marciniak,"44,000",UEFA Nations League C EURO Final 2022/2023,74,36,0.85,16,3,1,1,349,77,13,3,6,7,0,9,7,0.45,0.39,0.85,0.69,453,165,184,29,43,4,27,30,2,2,1,11,52,17,6,32,2,70,53,53,17,55,16,59,1695,https://www.fotmob.com/en-GB/matches/greece-vs-georgia/1rwp86#4369684,Georgia,51,64,26,0.57,13,2,1,1,694,87,16,8,4,7,1,4,9,0.50,0.06,0.57,0.19,798,327,367,31,46,5,14,33,25,2,5,0,12,57,12,7,18,3,61,47,47,14,45,13,52
Georgia,2024-03-26T17:00:00.000Z,Boris Paichadze Dinamo Arena,Szymon Marciniak,"44,000",UEFA Nations League C EURO Final 2022/2023,51,64,0.57,13,2,1,1,694,87,16,8,4,7,1,4,9,0.50,0.06,0.57,0.19,798,327,367,31,46,5,14,33,2,5,0,12,57,12,7,18,3,61,47,47,14,45,13,52,1695,https://www.fotmob.com/en-GB/matches/greece-vs-georgia/1rwp86#4369684,Greece,74,36,25,0.85,16,3,1,1,349,77,13,3,6,7,0,9,7,0.45,0.39,0.85,0.69,453,165,184,29,43,4,27,30,26,2,2,1,11,52,17,6,32,2,70,53,53,17,55,16,59
Iceland,2024-03-26T19:45:00.000Z,Tarczyński Arena,Clément Turpin,"29,310",UEFA Nations League B EURO Final,24,60,1.12,13,5,1,1,437,83,8,7,7,1,0,7,6,0.95,0.17,1.12,1.01,525,198,239,16,36,6,27,17,3,2,0,3,75,5,1,13,2,41,25,48,16,55,9,82,1696,https://www.fotmob.com/en-GB/matches/ukraine-vs-iceland/1x9yqd#4369683,Ukraine,70,40,20,0.35,6,3,1,1,267,77,12,2,2,1,0,2,4,0.31,0.04,0.35,1.30,348,141,126,25,40,1,8,12,13,1,3,0,7,64,10,1,24,3,40,27,52,13,45,9,90
Ukraine,2024-03-26T19:45:00.000Z,Tarczyński Arena,Clément Turpin,"29,310",UEFA Nations League B EURO Final,70,40,0.35,6,3,1,1,267,77,12,2,2,1,0,2,4,0.31,0.04,0.35,1.30,348,141,126,25,40,1,8,12,1,3,0,7,64,10,1,24,3,40,27,52,13,45,9,90,1696,https://www.fotmob.com/en-GB/matches/ukraine-vs-iceland/1x9yqd#4369683,Iceland,24,60,13,1.12,13,5,1,1,437,83,8,7,7,1,0,7,6,0.95,0.17,1.12,1.01,525,198,239,16,36,6,27,17,20,3,2,0,3,75,5,1,13,2,41,25,48,16,55,9,82
Poland,2024-03-26T19:45:00.000Z,Cardiff City Stadium,Daniele Orsato,"31,876",UEFA Nations League A EURO Final,29,42,0.85,12,4,0,0,376,76,18,3,4,4,0,10,2,0.25,0.60,0.85,1.02,493,227,149,23,35,5,31,27,3,1,1,11,61,7,4,24,0,60,35,47,25,56,4,31,1697,https://www.fotmob.com/en-GB/matches/wales-vs-poland/1pdm5x#4369680,Wales,26,58,23,0.62,11,0,1,1,573,86,13,6,7,4,0,5,6,0.32,0.30,0.62,0.00,668,362,211,35,50,7,26,19,19,1,2,0,12,67,8,5,22,3,60,40,53,20,44,6,40
Wales,2024-03-26T19:45:00.000Z,Cardiff City Stadium,Daniele Orsato,"31,876",UEFA Nations League A EURO Final,26,58,0.62,11,0,1,1,573,86,13,6,7,4,0,5,6,0.32,0.30,0.62,0.00,668,362,211,35,50,7,26,19,1,2,0,12,67,8,5,22,3,60,40,53,20,44,6,40,1697,https://www.fotmob.com/en-GB/matches/wales-vs-poland/1pdm5x#4369680,Poland,29,42,19,0.85,12,4,0,0,376,76,18,3,4,4,0,10,2,0.25,0.60,0.85,1.02,493,227,149,23,35,5,31,27,23,3,1,1,11,61,7,4,24,0,60,35,47,25,56,4,31
North Macedonia,2023-06-19T18:45:00.000Z,Old Trafford,Istvan Kovacs,"70,708",EURO Qualification Grp. C Round 4 2023,5,67,4.21,14,10,6,1,636,92,13,7,3,1,0,14,0,3.16,0.26,3.42,5.01,693,234,402,35,73,5,38,14,1,2,0,4,50,8,0,3,0,34,25,40,9,82,9,41,1714,https://www.fotmob.com/en-GB/matches/north-macedonia-vs-england/2bjfn7#4044684,England,71,33,38,0.00,0,0,0,0,267,79,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,336,213,54,12,29,0,0,8,3,0,1,0,12,67,6,1,10,3,39,37,60,2,18,7,70
England,2023-06-19T18:45:00.000Z,Old Trafford,Istvan Kovacs,"70,708",EURO Qualification Grp. C Round 4 2023,71,33,0.00,0,0,0,0,267,79,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,336,213,54,12,29,0,0,8,0,1,0,12,67,6,1,10,3,39,37,60,2,18,7,70,1714,https://www.fotmob.com/en-GB/matches/north-macedonia-vs-england/2bjfn7#4044684,North Macedonia,5,67,3,4.21,14,10,6,1,636,92,13,7,3,1,0,14,0,3.16,0.26,3.42,5.01,693,234,402,35,73,5,38,14,38,1,2,0,4,50,8,0,3,0,34,25,40,9,82,9,41
Andorra,2023-06-19T18:45:00.000Z,Teddi Malcha Stadium,Dragomir Draganov,"13,330",EURO Qualification Grp. I Round 4,79,80,1.48,9,6,2,2,533,86,7,3,1,2,0,7,2,1.39,0.09,1.48,1.89,622,241,292,27,57,2,13,35,2,2,0,11,61,3,1,8,2,62,41,72,21,64,7,50,1717,https://www.fotmob.com/en-GB/matches/israel-vs-andorra/2v4qah#4044645,Israel,162,20,19,0.35,6,3,1,0,72,46,16,1,2,1,0,3,3,0.30,0.05,0.35,1.06,155,48,24,19,30,1,25,22,5,1,3,0,5,63,8,2,15,4,28,16,28,12,36,2,22
Israel,2023-06-19T18:45:00.000Z,Teddi Malcha Stadium,Dragomir Draganov,"13,330",EURO Qualification Grp. I Round 4,162,20,0.35,6,3,1,0,72,46,16,1,2,1,0,3,3,0.30,0.05,0.35,1.06,155,48,24,19,30,1,25,22,1,3,0,5,63,8,2,15,4,28,16,28,12,36,2,22,1717,https://www.fotmob.com/en-GB/matches/israel-vs-andorra/2v4qah#4044645,Andorra,79,80,5,1.48,9,6,2,2,533,86,7,3,1,2,0,7,2,1.39,0.09,1.48,1.89,622,241,292,27,57,2,13,35,19,2,2,0,11,61,3,1,8,2,62,41,72,21,64,7,50
Armenia,2023-09-08T18:45:00.000Z,Yeni Eskişehir Stadyumu,Daniele Orsato,"31,740",EURO Qualification Grp. D Round 5,42,66,2.18,19,8,6,5,517,85,6,9,8,3,0,10,9,1.62,0.55,2.18,2.28,610,241,276,25,52,6,21,28,3,3,0,14,70,9,3,10,4,51,37,50,14,78,10,50,1737,https://www.fotmob.com/en-GB/matches/armenia-vs-turkiye/1fpcia#4044707,Türkiye,96,34,35,0.81,13,5,1,0,219,69,10,4,4,4,0,4,9,0.73,0.07,0.81,0.47,318,121,98,26,40,2,29,23,12,1,3,0,12,57,12,3,33,7,41,37,50,4,22,10,50
Türkiye,2023-09-08T18:45:00.000Z,Yeni Eskişehir Stadyumu,Daniele Orsato,"31,740",EURO Qualification Grp. D Round 5,96,34,0.81,13,5,1,0,219,69,10,4,4,4,0,4,9,0.73,0.07,0.81,0.47,318,121,98,26,40,2,29,23,1,3,0,12,57,12,3,33,7,41,37,50,4,22,10,50,1737,https://www.fotmob.com/en-GB/matches/armenia-vs-turkiye/1fpcia#4044707,Armenia,42,66,12,2.18,19,8,6,5,517,85,6,9,8,3,0,10,9,1.62,0.55,2.18,2.28,610,241,276,25,52,6,21,28,35,3,3,0,14,70,9,3,10,4,51,37,50,14,78,10,50
Croatia,2023-09-11T16:00:00.000Z,Vazgen Sargsyan anvan Hanrapetakan Marzadasht,Clément Turpin,"14,233",EURO Qualification Grp. D Round 6,96,32,0.21,6,2,0,0,242,75,7,4,2,2,0,2,4,0.18,0.03,0.21,0.35,321,126,116,19,40,0,0,18,1,0,0,5,50,6,8,10,7,42,36,53,6,55,19,68,1738,https://www.fotmob.com/en-GB/matches/armenia-vs-croatia/2beq7e#4044708,Armenia,9,68,9,4.02,26,8,8,7,632,90,7,9,9,9,0,20,6,2.78,1.24,4.02,3.55,706,315,317,39,68,9,43,22,48,0,2,0,6,60,8,2,10,2,37,32,47,5,45,15,88
Armenia,2023-09-11T16:00:00.000Z,Vazgen Sargsyan anvan Hanrapetakan Marzadasht,Clément Turpin,"14,233",EURO Qualification Grp. D Round 6,9,68,4.02,26,8,8,7,632,90,7,9,9,9,0,20,6,2.78,1.24,4.02,3.55,706,315,317,39,68,9,43,22,0,2,0,6,60,8,2,10,2,37,32,47,5,45,15,88,1738,https://www.fotmob.com/en-GB/matches/armenia-vs-croatia/2beq7e#4044708,Croatia,96,32,48,0.21,6,2,0,0,242,75,7,4,2,2,0,2,4,0.18,0.03,0.21,0.35,321,126,116,19,40,0,0,18,9,1,0,0,5,50,6,8,10,7,42,36,53,6,55,19,68
San Marino,2023-10-14T13:00:00.000Z,Windsor Park,Bram Van Driessche,"17,886",EURO Qualification Grp. H Round 7,73,76,1.92,18,7,7,4,659,88,9,5,7,4,0,15,3,1.74,0.18,1.92,2.75,746,291,368,30,65,8,33,28,3,3,0,4,31,3,0,5,0,52,43,60,9,69,20,71,1752,https://www.fotmob.com/en-GB/matches/san-marino-vs-northern-ireland/271jco#4044796,Northern Ireland,210,24,32,0.07,2,0,0,0,150,64,10,1,2,0,0,1,1,0.00,0.07,0.07,0.00,235,107,43,14,26,2,33,12,1,0,0,0,9,64,5,4,30,4,33,29,40,4,31,7,78
Northern Ireland,2023-10-14T13:00:00.000Z,Windsor Park,Bram Van Driessche,"17,886",EURO Qualification Grp. H Round 7,210,24,0.07,2,0,0,0,150,64,10,1,2,0,0,1,1,0.00,0.07,0.07,0.00,235,107,43,14,26,2,33,12,0,0,0,9,64,5,4,30,4,33,29,40,4,31,7,78,1752,https://www.fotmob.com/en-GB/matches/san-marino-vs-northern-ireland/271jco#4044796,San Marino,73,76,1,1.92,18,7,7,4,659,88,9,5,7,4,0,15,3,1.74,0.18,1.92,2.75,746,291,368,30,65,8,33,28,32,3,3,0,4,31,3,0,5,0,52,43,60,9,69,20,71
North Macedonia,2023-10-14T13:00:00.000Z,epet ARENA,Slavko Vinčić,"12,939",EURO Qualification Grp. C Round 7,24,45,2.17,18,7,5,5,290,82,12,11,8,3,2,8,10,1.84,0.33,2.17,2.82,353,161,129,29,60,3,20,21,0,2,0,9,64,9,4,17,5,39,27,39,12,67,9,56,1753,https://www.fotmob.com/en-GB/matches/ukraine-vs-north-macedonia/1usj9j#4044690,Ukraine,71,55,23,1.20,14,5,2,2,360,83,4,3,5,4,0,9,5,0.93,0.26,1.20,1.04,433,153,207,33,56,1,7,22,24,1,2,0,10,63,4,3,16,5,48,42,61,6,33,14,67
Ukraine,2023-10-14T13:00:00.000Z,epet ARENA,Slavko Vinčić,"12,939",EURO Qualification Grp. C Round 7,71,55,1.20,14,5,2,2,360,83,4,3,5,4,0,9,5,0.93,0.26,1.20,1.04,433,153,207,33,56,1,7,22,1,2,0,10,63,4,3,16,5,48,42,61,6,33,14,67,1753,https://www.fotmob.com/en-GB/matches/ukraine-vs-north-macedonia/1usj9j#4044690,North Macedonia,24,45,24,2.17,18,7,5,5,290,82,12,11,8,3,2,8,10,1.84,0.33,2.17,2.82,353,161,129,29,60,3,20,21,23,0,2,0,9,64,9,4,17,5,39,27,39,12,67,9,56
Lithuania,2023-10-14T16:00:00.000Z,Stadion Vasil Levski,Giorgi Kruashvili,"6,916",EURO Qualification Grp. G Round 7,82,43,1.36,12,4,3,3,299,75,12,4,6,2,0,11,1,1.18,0.18,1.36,0.60,400,178,121,27,40,6,35,28,1,4,1,7,64,8,2,6,2,50,26,49,24,59,2,22,1754,https://www.fotmob.com/en-GB/matches/lithuania-vs-bulgaria/2su7js#4044750,Bulgaria,136,57,25,1.62,11,4,3,1,447,82,14,4,5,2,0,5,6,1.35,0.27,1.62,1.74,543,306,141,30,46,0,0,25,11,3,1,0,9,82,8,2,23,4,44,27,51,17,41,5,42
Bulgaria,2023-10-14T16:00:00.000Z,Stadion Vasil Levski,Giorgi Kruashvili,"6,916",EURO Qualification Grp. G Round 7,136,57,1.62,11,4,3,1,447,82,14,4,5,2,0,5,6,1.35,0.27,1.62,1.74,543,306,141,30,46,0,0,25,3,1,0,9,82,8,2,23,4,44,27,51,17,41,5,42,1754,https://www.fotmob.com/en-GB/matches/lithuania-vs-bulgaria/2su7js#4044750,Lithuania,82,43,11,1.36,12,4,3,3,299,75,12,4,6,2,0,11,1,1.18,0.18,1.36,0.60,400,178,121,27,40,6,35,28,25,1,4,1,7,64,8,2,6,2,50,26,49,24,59,2,22
Finland,2023-10-14T16:00:00.000Z,Stadion Stožice,Daniele Orsato,"15,823",EURO Qualification Grp. H Round 7,57,42,1.56,12,5,2,0,329,80,8,4,6,1,0,8,4,0.67,0.10,0.77,2.35,411,174,155,31,45,2,17,12,1,1,0,7,50,10,5,20,3,54,32,51,22,63,4,31,1755,https://www.fotmob.com/en-GB/matches/slovenia-vs-finland/1jjfb2#4044797,Slovenia,63,58,16,0.76,8,3,2,2,455,79,14,4,0,5,0,5,3,0.62,0.14,0.76,1.13,573,237,218,19,36,4,44,24,21,1,1,0,11,79,2,1,7,2,44,31,49,13,37,10,59
Slovenia,2023-10-14T16:00:00.000Z,Stadion Stožice,Daniele Orsato,"15,823",EURO Qualification Grp. H Round 7,63,58,0.76,8,3,2,2,455,79,14,4,0,5,0,5,3,0.62,0.14,0.76,1.13,573,237,218,19,36,4,44,24,1,1,0,11,79,2,1,7,2,44,31,49,13,37,10,59,1755,https://www.fotmob.com/en-GB/matches/slovenia-vs-finland/1jjfb2#4044797,Finland,57,42,21,1.56,12,5,2,0,329,80,8,4,6,1,0,8,4,0.67,0.10,0.77,2.35,411,174,155,31,45,2,17,12,16,1,1,0,7,50,10,5,20,3,54,32,51,22,63,4,31
Kazakhstan,2023-10-14T18:45:00.000Z,Parken,Michael Oliver,"35,845",EURO Qualification Grp. H Round 7,21,64,1.83,18,4,4,1,589,87,5,5,8,6,0,10,8,1.35,0.48,1.83,1.88,675,295,294,29,60,4,29,19,1,2,0,7,64,3,2,9,0,47,28,58,19,70,6,67,1756,https://www.fotmob.com/en-GB/matches/denmark-vs-kazakhstan/2931nx#4044798,Denmark,109,36,26,0.99,6,1,2,1,294,76,11,1,3,2,0,3,3,0.87,0.12,0.99,0.47,385,205,89,22,37,2,22,24,5,6,1,0,7,58,9,6,13,1,28,20,42,8,30,4,44
